eval_count,LS_avg_improvement,LS_successful_rate
8050,0.0,0.0
8100,0.0,0.0
8150,0.0,0.0
8200,0.0,0.0
8250,0.0,0.0
8300,1.8582542890022906,0.1
8350,0.0,0.0
8400,0.0,0.0
8450,0.0,0.0
8500,0.0,0.0
8550,0.0,0.0
8600,0.0,0.0
8650,0.0,0.0
8700,0.0,0.0
8750,0.0,0.0
8800,0.0,0.0
8850,0.0,0.0
8900,0.0,0.0
8950,0.0,0.0
9000,0.0,0.0
9050,0.0,0.0
9100,0.0,0.0
9150,1.8582542890022906,0.1
9200,0.0,0.0
9250,0.0,0.0
9300,0.0,0.0
9350,0.0,0.0
9400,0.0,0.0
9450,0.0,0.0
9500,0.0,0.0
9550,0.0,0.0
9600,0.0,0.0
9650,0.0,0.0
9700,0.0,0.0
9750,0.0,0.0
9800,0.0,0.0
9850,0.0,0.0
9900,0.0,0.0
9950,0.0,0.0
10000,0.0,0.0
